Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
1TLoaB7SXJZo3W5f4OGm8w,Ayurveda Cafe,706 Amsterdam Ave,"{'latitude': 40.79305, 'longitude': -73.97132}",295,4.0,10025
zDiKwE9LPwWo9k2kdwMEZw,Saffron Indian Cuisine,4404 Broadway,"{'latitude': 40.757176, 'longitude': -73.915762}",226,3.5,11103
jf3JRaxUYU93x8LFU-8gkA,GupShup,115 E18th St,"{'latitude': 40.7368323318866, 'longitude': -73.9877132715179}",134,4.0,10003
IDEq8v88W58i2QZuNFjl-w,Bombay Kitchen,733 Knickerbocker Ave,"{'latitude': 40.694066, 'longitude': -73.909556}",183,3.5,11221
5Uxgo1hIzZNPPGmh40AGWQ,Rajdhani Indian Restaurant,206 12 Hillside Ave,"{'latitude': 40.721055, 'longitude': -73.759001}",150,4.0,11427
bgKGT3osx4KNjrdva4lYpQ,Aroma Indian Cuisine,6340 Woodhaven Blvd,"{'latitude': 40.7235243, 'longitude': -73.8688034}",83,4.0,11374
t_tWuzMEsoD9GDgAm_0l7g,Swagat,411 Amsterdam Ave,"{'latitude': 40.78353, 'longitude': -73.97782}",370,3.5,10024
BNdEbtO1rjCulgqK3zDnyQ,Hyderabadi Biryani & Chat,44-27 Kissena Blvd,"{'latitude': 40.7534816, 'longitude': -73.8220844}",152,3.5,11355
BPyt7S9TdcR1u571iacg7g,The Kati Roll Company,49 W 39th St,"{'latitude': 40.75269, 'longitude': -73.98466}",1427,4.0,10018
IRRhwACUiMaqkBVAZiCzeg,Hampton Chutney,143 Grand St,"{'latitude': 40.72007, 'longitude': -73.99959}",82,4.0,10013
dJmC6GmMgX3VLSdaLhcJdg,Tandoor Restaurant,9524 Queens Blvd,"{'latitude': 40.730351, 'longitude': -73.863868}",203,3.5,11374
iU0McmYWdsnD-NKRUZXhQQ,Sapphire Indian Restaurant,435 Dekalb Ave,"{'latitude': 40.6906127929688, 'longitude': -73.9599838256836}",36,3.5,11205
JCFEtB6jJXbOMJ7_ZUpD3g,Spice Grill,48 W 48th St,"{'latitude': 40.7579956054688, 'longitude': -73.9803848266602}",114,3.5,10036
OCBvpZwdnTh5rL9vtCkwhw,Bawarchi Indian Cuisine,1396 Madison Ave,"{'latitude': 40.78787, 'longitude': -73.95403}",52,4.5,10029
jzO5HyrTtumHpe-pbUlndQ,Aangan,2701 Broadway,"{'latitude': 40.799446, 'longitude': -73.968795}",185,3.5,10025
m9Q9x-Hcxp24gZCaTTJY-A,Sahib,104 Lexington Ave,"{'latitude': 40.74232, 'longitude': -73.9830099}",156,4.0,10016
iGIr7N3UlcidQ0FlPBSK4A,Mumtaz Indian Restaurant,1582 York Ave,"{'latitude': 40.77413, 'longitude': -73.94821}",86,3.5,10028
6KOeVK9KMmVG6Q3chyZ_Bg,Taste of Bengal,2827 31st St,"{'latitude': 40.7677209471176, 'longitude': -73.9204675118383}",147,4.5,11102
gc5VOvoqzM8UQJwV1mhdkA,Taj Kabab King,568 Grand St,"{'latitude': 40.710938, 'longitude': -73.9491}",285,3.5,11211
D_xGTuIZqh1g6ie9QybcYw,Bawarchi Indian Cuisine,1546 Madison Ave,"{'latitude': 40.792804, 'longitude': -73.950393}",101,4.0,10029
mc9lvusD4Na-KXT2z4ulzQ,Dosa Hutt,45-63 Bowne St,"{'latitude': 40.7529486, 'longitude': -73.8171946}",200,4.5,11355
HVWlYTXsR9Vx9ZoxJQa2zg,Cinnamon Garden,328 E 6th St,"{'latitude': 40.72674, 'longitude': -73.9872199}",55,4.5,10003
VC1udoc_sbHdFaBr0-bMsA,Bombay Chowk,1378 1st Ave,"{'latitude': 40.76873, 'longitude': -73.9549}",45,4.0,10021
pv_9QjRf45GRd3pMeKmmKw,Jay's Quick Bites,1961 Flatbush Ave,"{'latitude': 40.622162, 'longitude': -73.935937}",9,4.5,11234
3C6c_zqRz_U2AyeN_7LTsg,Himalayan Yak,72-20 Roosevelt Ave,"{'latitude': 40.74647, 'longitude': -73.89275}",578,4.0,11372
OD1CCNpXwUvXB9P6WkTy9A,Tandoor Palace,88 Fulton St,"{'latitude': 40.7091703265905, 'longitude': -74.0057663619518}",155,3.5,10038
G4Y3yF4UfcCNSj0JFQQVDw,A Saffron Thread Fresh Indian,98 Chambers St,"{'latitude': 40.71461, 'longitude': -74.00774}",104,3.5,10007
o21M4dKM4KQbzGVrlq_3Iw,Pearl Indian Food,738 Franklin Ave,"{'latitude': 40.673183, 'longitude': -73.957329}",139,3.5,11238
4x4M_p_b8GvLkc4fe00GHA,Biryani House Cart,140 Broadway,"{'latitude': 40.70865, 'longitude': -74.01011}",151,4.0,10005
xeIhR9gx0OsTdoQ0mmEUsA,Badshah,788 9th Ave,"{'latitude': 40.76483, 'longitude': -73.98756}",228,4.0,10019
w2-VGvlBCMYo9ko8Y_PzAw,Masala King,,"{'latitude': 40.747176, 'longitude': -73.981957}",87,4.5,10016
3uEkZEAp7biQEtt0S7W1Vg,Vatan Indian Vegetarian,409 3rd Ave,"{'latitude': 40.74236, 'longitude': -73.9803699}",575,4.0,10016
uy7QmtN9Sdb8z5hm2_VZSQ,Pondicheri,15 W 27th St,"{'latitude': 40.744449, 'longitude': -73.988307}",295,3.5,10001
l_Td-NFRIdxu7m6pgJUqhQ,Manhattan Valley,2636 Broadway 100 St,"{'latitude': 40.797005967886, 'longitude': -73.9697319902153}",80,3.5,10025
6lHhC-WND3Vs2DhTnDtgjQ,Taza Mkt,254 36th St,"{'latitude': 40.6563057324335, 'longitude': -74.0081928122302}",8,5.0,11232
7rTl_d-dqlK5dGG31ogSBg,Nanking,134-07 Rockaway Blvd,"{'latitude': 40.67484, 'longitude': -73.80398}",318,4.0,11420
KtYEMI-_zy5hoZTBd3i3Tw,Indian Curry Heights,125 Ralph Ave,"{'latitude': 40.6858099, 'longitude': -73.92315}",55,3.5,11221
PdzL9svqapSqH4o8bF86Pw,Punjabi Grocery & Deli,114 E 1st St,"{'latitude': 40.7227225423661, 'longitude': -73.9866224576721}",371,4.5,10009
niivJKBqY5wToDukqZHetQ,Karma Kafe,505 Washington St,"{'latitude': 40.74238, 'longitude': -74.02909}",562,4.0,07030
jb-Fe1cC3ZARF9xyFvJQYQ,Tandoor Oven,175 E 83rd St,"{'latitude': 40.7771396, 'longitude': -73.9556964}",152,3.5,10028
RkPakW9XloEm-QB0eNlHmw,indi thai,123 Allen St,"{'latitude': 40.71983, 'longitude': -73.99035}",47,4.5,10029
EPHhPGDFvnq2ARTBxAikuw,Milon,93 1st Ave,"{'latitude': 40.726322, 'longitude': -73.986648}",493,3.5,10003
uqBBk5o9McSEYQ88CG6yHg,indikitch,109 W 37th St,"{'latitude': 40.75216, 'longitude': -73.98724}",81,4.0,10018
Ez1WypSZf-X-5vlTxeR0mA,Frankie Goes To Bollywood,204 Spring St,"{'latitude': 40.72526, 'longitude': -74.00364}",19,4.0,10012
jG3XHl8Bkw5KEwAI93ciVw,Nirvana,346 Lexington Ave,"{'latitude': 40.74998, 'longitude': -73.97729}",465,3.5,10016
4Kv4EVmrQ8TdlSD7MW0wHg,Babu Ji,22 E 13th St,"{'latitude': 40.73469, 'longitude': -73.99315}",168,3.5,10003
jt6ygaAb0W_o3nWqbr_UjQ,Bombay Spice,1018 Bergen St,"{'latitude': 40.676071, 'longitude': -73.952543}",43,3.5,11216
fmH4YbvpYdcpaaYOL1g7wg,Bombay Heights,1070 Bedford Ave,"{'latitude': 40.688221, 'longitude': -73.955137}",50,3.5,11216
ZrhOYpCBzHYxM6jPQLNerQ,Indian Xpres,19 Corson Ave,"{'latitude': 40.6383408, 'longitude': -74.0793587}",35,3.5,10301
dxK7_NNqLDYG39VGZI9B3w,Himalayan Curry house,254 W 108th St,"{'latitude': 40.8023275567219, 'longitude': -73.9662716345275}",14,3.5,10025
ciIoPi0WqaNyB6xkwRKxzA,Joy Curry & Tandoor,32 W 39th St,"{'latitude': 40.75207, 'longitude': -73.98402}",107,3.5,10018
3hlAeWgSKAnSQ1tg8k8D8g,Alachi Masala,488 Amsterdam Ave,"{'latitude': 40.78616, 'longitude': -73.97635}",192,4.0,10024
9x95RpLEIDRWG2Y9w4qz4Q,INDAY,708 3rd Ave,"{'latitude': 40.75243, 'longitude': -73.97378}",69,4.0,10017
8soP-zjZsslrb5egCkRDvQ,Delhi Heights,577 Decatur St,"{'latitude': 40.6831017, 'longitude': -73.9201813}",143,3.5,11233
ar2ERFxW_GN76Xd8H0CtCQ,The Bombay Bread Bar,195 Spring St,"{'latitude': 40.72534, 'longitude': -74.0031}",188,3.5,10012
