Business_ID,Cuisine,Rating,Num_of_Reviews
dTZ-q8CwEDo9iVKM0tydnQ,chinese,3.5,180.0
KfSVmCd4uvqqMuZTlruQCQ,chinese,4.0,5.0
iQKKS_QwYcgrjFISuDClqQ,chinese,3.0,25.0
83ZJrizS8F7HuvExtqCpNQ,chinese,3.5,25.0
Jy7htqnnxlKB2vZO42_-aw,chinese,3.5,167.0
JDv_pfBjuaU3BR7GC6GxRQ,chinese,3.5,37.0
DjLxykRuP8OFtGtPPZpfdQ,chinese,4.5,84.0
EM6z-NkZ-q2KPWNY7aKvNw,chinese,4.0,16.0
MEaT9f2B4F0gvXhCir9v4w,chinese,3.5,25.0
L37A2JWXfwR_PgKColA8xA,chinese,3.5,1363.0
ItZ8CzZAGXGjB8_9HxDIXg,chinese,3.0,107.0
pjbMNd88LRNxvrwaO8kEhQ,chinese,3.5,41.0
l1nX-f46dmOEmYPoiuLSaw,chinese,3.5,404.0
ZYWwYSXWyDlVYIjPgXmIQA,chinese,3.0,42.0
6KQ-jlXjOgb_uVeZxgimqQ,chinese,3.5,20.0
UyBbMNIM7zA3fh6lEnLiZQ,chinese,3.5,25.0
TjB0wn5MyHM5rDMBCSCnfw,chinese,4.0,36.0
JFFVmuwj8pnSLePgy3f2Iw,chinese,4.5,148.0
QWskQ2QpR8bmza2FRFziOQ,chinese,4.0,78.0
sjOp9UbbfKbohpEjQt2JRg,chinese,4.5,7.0
8SM-aKKwlK8JNaJTr60c6Q,chinese,3.0,47.0
ECKMWJwm_sihRQIP1ydeOA,chinese,3.0,35.0
rLu0Kbs0fCycSDzeDM2U_g,chinese,3.5,25.0
3uXPkkEZbUrbk3e04aBZmQ,chinese,3.5,305.0
g_5V15Xp1OvB1QXuGMstYA,chinese,3.0,541.0
bDsXyYwzk4I9_7l51D_gaA,chinese,3.5,158.0
jqFPsQrQsgRkvUziYNKdSw,chinese,4.0,22.0
h3yz3w8ke1jIaGnqGln93A,chinese,3.5,35.0
NjBgTtcJgdXKLvqYt3C8CQ,chinese,3.5,89.0
a93NwZxjkPQydJxR42oPyg,chinese,3.5,43.0
7QMABbdgA5o0PVq8anr2mg,chinese,4.5,20.0
f9_L7uj8IxUJXDvioHDXdw,chinese,4.0,30.0
EgBPFtixZK9VhRtFsobDxg,chinese,4.0,5.0
BG0F1eTMikmXnL2C03Oq3A,chinese,4.5,4.0
8Oo2AtQEPDfxIOnA8wfXoQ,chinese,4.0,225.0
ovOupYdkZOWUeDMOdt--ng,chinese,4.0,287.0
nXh79laNQ7leN92F5Ore-Q,chinese,4.0,31.0
4HvBAmpVXUwW5BucwMR13Q,chinese,3.5,17.0
DKGUSLiqNchBNatKoPM9QQ,chinese,4.0,141.0
3kq1_dUIPrA6BFTuX-M6mw,chinese,4.0,30.0
Xcx72D-DzpQ6o_ATEkpH5A,chinese,3.5,20.0
ybQV8joopvU1_gG2RwLRog,chinese,3.0,76.0
uaC_4pjwtdJ_SngBsJABHw,chinese,3.0,15.0
YoGcGxo9JxE7NtmMtPaNng,chinese,3.0,37.0
0mRtZ39VQI5CfHEJ7zDwug,chinese,4.0,157.0
heM6XLWvfYuivaf2IjBMFQ,chinese,4.0,129.0
1UtavhY5umBJPJkP2jJGMw,chinese,4.0,79.0
Ex_qolTE5syJ8so0NscfGw,chinese,3.5,39.0
HICimyBWKDwrXLnBuDZOZw,chinese,4.5,8.0
OfVP8lDL1Juk8b8Hlx7fQg,chinese,3.5,42.0
h4co9O0SLuvhTtr_Cs9IIQ,chinese,3.5,25.0
TadRviRC9Z1WhgSsGi3Yow,chinese,3.5,82.0
EN9_LsFpY44Hkzcnu0jfIg,chinese,4.0,77.0
7rTl_d-dqlK5dGG31ogSBg,chinese,4.0,318.0
xrTUkzB4YQTXm8TKdNyJ4A,chinese,4.5,18.0
B9JGlCZ6XkKPXXhTaYwAlA,chinese,4.0,26.0
b2d8CP6sKQotFjzZX0Thtw,chinese,4.0,16.0
poECelUuZjcM6xSlYjqxbw,chinese,3.5,42.0
2QXh-2xPLl7JtzwbYXxBeA,chinese,4.5,6.0
5z1CFWRQYu38S6UMIckT9Q,chinese,3.0,25.0
yv9RbEsbXLhW7bv4ghBl3w,chinese,4.0,289.0
rJeh77RIvtmISisvVoy6TA,chinese,3.0,132.0
duVKdeFRXc6Tr2UY5vTPwQ,chinese,4.0,16.0
v2dtG37r1ThqtfEfiFsAUg,chinese,3.0,474.0
PBh9J_5HF8dtg2MTTUqVnw,chinese,3.5,38.0
2lJwfmyRKO8zFz5Xuiw11w,chinese,3.0,311.0
cQRQXI3-B5eGFCi_aj1IyQ,chinese,4.5,7.0
B7bxdtvLYR7Nmex4AIFd4w,chinese,3.5,558.0
PRd1P_8glLwB5cNO-hFEcw,chinese,4.0,13.0
XoJwcOxazBKvWikQCATS-w,chinese,4.0,132.0
vSkCDRWX6VvP4PJHHFgoDw,chinese,3.5,11.0
6wJOojpF2c4lLeBNbTBB0A,chinese,4.0,186.0
vWEdeCMkv93KzVzjKqdvBw,chinese,4.0,17.0
VxzDpDIlwmWkbR5L_dB2yA,chinese,4.5,3.0
U9bU_xY11bu88lYZwnMVfQ,chinese,3.5,35.0
qbLLdO0VEAWXGnygtQfoDQ,chinese,4.0,76.0
30pqvzHrCNmnodJCRyzrTg,chinese,4.0,176.0
OvdCm3j_5HzItolfvwrEUA,chinese,3.5,359.0
YJqM9wxCH-PNslHbffzbGg,chinese,3.0,43.0
3NYQQckItp9l7GDzALw79w,chinese,3.5,56.0
Nt3Y26a6OMtdBe8xMMJjqQ,chinese,3.5,275.0
wkqE-uCft5yU1QMwZyrvsA,chinese,3.5,25.0
4OGtGzKP6fvRu7MfQMRSEQ,chinese,3.5,13.0
1GNH6ZldleY8rKtWNZX_yg,chinese,4.0,41.0
wo7-TKh4B37RTBjPNtkp7w,chinese,3.5,63.0
GDqIF-JMOO-8EM3yKn25_w,chinese,4.0,19.0
VmhJfKhSFj3XOHTsT3Qhjg,chinese,4.0,15.0
QlVBFWxQ-HY-O2AmqHiJxA,chinese,3.5,9.0
42yAC0qRSLTYBcmdZs_9Dw,chinese,4.0,18.0
KavW0SjAiElP2ajaexNQDQ,chinese,4.0,59.0
uP0zrPN8vCMxTe1jnsKsZQ,chinese,3.5,46.0
7hh2eP4HVkyjtpcqeITk3Q,chinese,3.0,148.0
Ro2uUG4FmvbHmPWBbj0QWQ,chinese,3.0,20.0
Ckz_1t4nUoFf2Yw-uuK4jQ,chinese,3.0,59.0
OaBNRhwYaT_PwSrvIuLkPg,chinese,4.5,4.0
bVEvRibOk3dukWJ8TiU7GQ,chinese,3.5,27.0
FDhOPRZ01PDEEH-QCnVIyQ,chinese,3.5,44.0
hdiQrGDT8enOzpxaipBzNA,chinese,3.0,115.0
6OWMji5GiqRlRPZSb1lJ4A,chinese,4.0,208.0
VdNb9hmg9Fh_tbdS3qHVsw,chinese,4.0,25.0
XNZXyahRs1-GOx-71LET1w,chinese,4.0,11.0
uPqLa_H1tr3QTwJNPoVqYQ,chinese,3.5,26.0
SFleMiroXTeWnXfonRic-w,chinese,4.0,8.0
LQ6x_oaOhRrlG9i8p-Fubw,chinese,3.5,133.0
gNFgZSfndMAjK0ClvQ5Q2A,chinese,3.0,17.0
FnWeS2HRGvDimOHMHRHOsw,chinese,3.5,35.0
VQ5YGa4L4AT3ugF61hM9qQ,chinese,4.5,18.0
vbL4Ef8zf4dmdR9Gyl5lkw,chinese,3.5,317.0
E2qpRYXvqPWklaSOvdnO4A,chinese,3.5,19.0
K6JvBpyRN3JguAoRkiIhiQ,chinese,4.0,14.0
l1JP5MiQja95rF99qeJ1zw,chinese,3.5,50.0
gxEYxWqKVhs8xBw9Lvd7hA,chinese,3.5,51.0
XQe54YWdzQHCsxdDVEGLrA,chinese,3.5,18.0
uiKZ8Th-Ld8EKJ9g_jc9bg,chinese,4.5,12.0
zSeISbNAkJwTEqvUGNT-OA,chinese,3.5,22.0
akWRnF0VFJLJD4uOnGWB-g,chinese,4.0,21.0
iieHiReZ8XDDEy5qtukuVw,chinese,3.5,10.0
MdD_PgW2A4XP1WMkHbOWng,chinese,4.0,31.0
1MqGlFP3b7H77fzUkJMKgw,chinese,4.0,504.0
gPId7ENK1ZA1qrNwI4z4UQ,chinese,4.0,97.0
bpeeh-kkay0ZE7mGXsCVKQ,chinese,4.0,136.0
upTR0Et3cuT-0gFCUezctQ,chinese,3.5,3.0
rkeH5HJIuX7ZcOaYNum9xA,chinese,3.5,193.0
Cyv-tW4BljwWnP16HI_zAg,chinese,3.5,33.0
Sj2StOWkhHIPE6_sS5RMCQ,chinese,3.5,222.0
w8mt6JTk8lUe7dTV6hASEw,chinese,3.5,51.0
zb78ua-FlfFRj8v082giBw,chinese,3.5,108.0
y8JSKjpWeQg8vzm5wovOwQ,chinese,3.5,218.0
lpLd3AFaMOV7LfPtvUiq8A,chinese,3.0,705.0
AbfZkSRMtiHE3naWrN-0Eg,chinese,3.5,43.0
FEPObR6IYWOFapJDwFhGTA,chinese,4.0,9.0
kWJF8L1u5jdlkLBItUu16w,chinese,3.5,683.0
hUdRX0a_2ZZEmB8KCp-WYw,chinese,3.5,70.0
4sV7SNiGmqTaFAySe8yYNA,chinese,4.0,47.0
I39S72G5LG9uyDz2cNWJcw,chinese,3.5,14.0
do4L5yWrrGPPZqVRZDcO2w,chinese,4.0,6.0
PeGGHXAPAvBkUVnrAPlwQQ,chinese,4.0,14.0
RgIFYmjtBp5k90AK1jP7Zw,chinese,3.5,34.0
flmNwrxQfYNvWp7_-fZyDg,chinese,3.5,61.0
2lJbbTUnkfdUIaeii7mx4Q,chinese,3.5,18.0
c1HgKFOT4Cc7TqWQD5mQBQ,chinese,4.5,62.0
v5CsUc6pr7foHWsoQ0Y36Q,chinese,3.5,91.0
rhEfNtVrckQj-Ns44OBHgA,chinese,3.5,197.0
9K8VhYvIA26AFMQY8S1soQ,chinese,3.0,346.0
hDrPCldN8HJoQfK2a6t_uA,chinese,4.0,19.0
wqu8ZUOUH50m1LmdAdsDFg,chinese,4.0,5.0
yYb0d4LHFgH65KZeKuxwpQ,chinese,4.0,22.0
EXtAG3Yi3vfRHA0XWyKlyA,chinese,3.5,88.0
h7WwPbWt4Qgimc6K4oVTxA,chinese,3.5,59.0
laaStiCIKrjgXvAFy3LYHg,chinese,3.0,22.0
loLFoBWWXfpFu9fOdWebHQ,chinese,4.0,12.0
GJZnf3B-ADjlCV1NXsHvGQ,chinese,3.0,94.0
D-3KVI4IlQckxA5HMb81Kw,chinese,4.0,22.0
mSMnbGdBVMa09bX5FI0M-A,chinese,4.0,121.0
J8DcCIyjmwky9J3RdLQhJg,chinese,3.0,16.0
B3i4zs5wquFu1UZyzYJ-bQ,chinese,3.5,1870.0
NJGtDl4jqIaRz0qEnfUOOQ,chinese,3.0,42.0
CZc8HqioU9WFJcml530kmQ,chinese,3.5,14.0
UrOMoB-Iz0LpPOsdW60iXg,chinese,4.0,11.0
sxv1oJxG8uu6u4tjKHiJMA,chinese,3.5,57.0
o2z5T8jD7p3kauFwjt_WNw,chinese,4.0,30.0
XzMVQtnifzlFoq6Uj4795g,chinese,3.0,56.0
EAqXEChadTFNm2flg_Y6IQ,chinese,4.0,79.0
qR6vC-y7o_ts-s-dqg4h1w,chinese,3.5,6.0
S-aX_Pz8F7nDL6kRThKcHw,chinese,3.5,472.0
omOPvWNdukvWOC0peXPyng,chinese,4.0,122.0
5u4T6-Z-KhHrRZ9g54pugQ,chinese,4.0,25.0
E7q1Qf6380N_aMqz28EgNw,chinese,4.5,4.0
-3A-kTdW-P32hoOMQeBl-A,chinese,4.0,16.0
8ceGPxcSMdwa8k7y-DLZxA,chinese,3.5,66.0
QDzHD0CQerW_awH_dC4IEA,chinese,4.0,8.0
NZb6ILmE0p4gQ5harzrAvA,chinese,3.0,502.0
Tb4aUIIy74xG9wLDEwpxdw,chinese,3.5,192.0
svNleiTRS0Pinpa5u393Eg,chinese,3.0,6.0
zv3QIA-xGfegH9EGpxgriQ,chinese,3.5,74.0
b03GEE_pYlLCdD6yShZKqw,chinese,4.0,12.0
kyJ0CtJ2Lrid_YdZWobf7w,chinese,3.5,224.0
ctfDC3-bK-Up3IC5wFnBVQ,chinese,4.0,7.0
BJi6fX-mObaJ3N75v6mwaQ,chinese,4.0,20.0
6kCo3xb87Sc3Aa5ZSWzNnw,chinese,3.5,322.0
53lgp8fFEuK3Yo7yeXc89A,chinese,3.5,172.0
zYoL-o9YJpGTwJ-Gmj8AFA,chinese,3.0,309.0
CqvbXj6siqnBKaTjqNWwuw,chinese,3.5,5.0
AlI7c_m9flexz49nzgam2g,chinese,4.5,5.0
ZodRffm6pfjb6PPtvOZ5AQ,chinese,3.0,34.0
5q0Q75_KEP19Eq2AWicJZA,chinese,3.5,56.0
Upy5v6_311t1CUV3ru4jQA,chinese,4.0,4.0
rBUTVjRs5CcEMe3dfVRZJQ,chinese,4.0,186.0
bKXnm2k44mSdU0fP69lY-g,chinese,4.0,263.0
Dqp5Itsj9dN0Ewz8Gm853g,chinese,3.5,18.0
Ms6jgxyr0uW_aPbJoz_1Yw,chinese,3.0,43.0
OSqcNi7EZLAMtuiQjuoiLg,chinese,3.5,24.0
p-rLkKnNekR7nplgWnAUYQ,chinese,3.5,102.0
YkHSu1qIQvG9uxTTBUYIoQ,chinese,4.0,14.0
gZ-FY6fcY0Yujm56yvqbYg,chinese,4.0,57.0
hNFe8WhCibrqT4sFcZmAgw,chinese,4.0,82.0
igFRhlkG_cKF3a87fbVexw,chinese,4.0,16.0
MwmXUth8tZBJ0cqg_ouzog,chinese,3.5,33.0
A0saPXtRGKl-SVJGQyQAOw,chinese,3.5,181.0
Qwd4Tv-CqgO2Yl9zZgkKOQ,chinese,3.0,270.0
Vzx-7-jSEBz2g8NuGVhHvQ,chinese,3.5,626.0
vPbJRg5umcRMELTDsJik_A,chinese,3.5,34.0
P4SrOAYsuJ8iX7cHyewGyQ,chinese,3.0,23.0
RoXFN-T1s6moM5smbY_5Gw,chinese,3.0,472.0
khEsiq_isObizKE_RuP3Sw,chinese,4.0,23.0
_iLjlrftSGKvFyG6PXQyAg,chinese,4.5,20.0
bacGm8cL-vUPHdR18_M7bw,chinese,3.5,79.0
PphgRM2pDtbAB6pBsU6r3Q,chinese,3.5,4.0
x74DPptuhMZPPjI3XvixHA,chinese,4.5,246.0
iktFUkKDa7B7e10Lk80amw,chinese,3.5,12.0
fPW_GBZsnBNsIzK62sCHBg,chinese,4.0,925.0
_kD3Gy4shZT_RGwkARiffQ,chinese,4.0,199.0
SbDFRevMMi_6o-6-mzWMxg,chinese,3.5,12.0
AocrQdF6uHOIgoYvJ4Db8g,chinese,3.0,15.0
gcEMZjjqy5Ucnv_5Pv-q1g,chinese,4.0,228.0
431U5dEbFQsp0esrYhdGfg,chinese,3.0,36.0
6nvauDS1LzXU1CVweD8lKQ,chinese,4.5,6.0
eAlXJKxQ1zgYNB0LyHHlmw,chinese,4.5,13.0
yQg7jWVUv0l0w7WoEMftrA,chinese,4.5,4.0
G8X7pC73zCRUxRPo1ULnQA,chinese,4.5,3.0
bzr6GEQyjpgbkhHAsYaljQ,chinese,3.0,48.0
3Qpi419I29t3sCHMzC_h-g,chinese,3.5,76.0
2pnhIRBUw58PpN8CQEYiZA,chinese,3.5,57.0
FbkZRYe4H7Mtj-3R40sehg,chinese,5.0,1.0
b7uTP_afs5Gkf66K7yDl-w,chinese,4.0,14.0
rg0-55TElpe8N-4NySky_g,chinese,3.5,7.0
dhR4FMfoN0-MT5JOs7B-5g,chinese,4.5,57.0
_3-d9GcVU7NvQvmUWaRZUQ,chinese,3.5,24.0
gqUR7hd3NsxOD_JrD-iFfQ,chinese,4.0,7.0
x_t-FtDa5HVgc-wecp0HBg,chinese,3.5,2057.0
LflkBDk2-VlaUQ00MZbOQQ,chinese,3.5,5.0
s25mujxKWphsyFm0Ji1xYA,chinese,3.0,327.0
rtucksGJ2MebjJ0PqjIPaw,chinese,3.0,61.0
yNk043q6XT2HmiL_CcJqVQ,chinese,3.5,8.0
6gE9N5wD4K-bbmSEBm7Lhw,chinese,3.5,47.0
d96eV2MmIFi4zNNOxBdIZQ,chinese,4.5,80.0
_Ge2eC89Z-jlaDDWglfT8g,chinese,4.5,157.0
rL5F8YnQq9SY0hyece4W2w,chinese,3.5,176.0
nx4sK_yXLpHL1d3iKT7z3Q,chinese,3.5,12.0
LhBZsjkb6aKdLIq9w9_J2w,chinese,3.0,46.0
B8tDnyFltP3bxMxSsjCvVA,chinese,4.0,422.0
4zuvAX0g_h_vBgE34oALhg,chinese,4.0,59.0
VDbMrjBq-XAKZTS_cgB9_A,chinese,3.5,65.0
Ece_DRuD1yQjRPJBAebRpw,chinese,3.0,271.0
bMAsaXIDMActYCYCw0HcCQ,chinese,3.5,114.0
QxyhvapwK86NPX-nzrKF2w,chinese,3.5,18.0
ERFZd5sYGBrKQwqRKWwTQA,chinese,3.0,33.0
iygZyb8glwWAV897IVTvwQ,chinese,3.0,19.0
lJsNGj70bmuBrcAubvfTAQ,chinese,5.0,3.0
9s2B7-yhDWYFk3uCGtc-GA,chinese,3.0,15.0
ga-N9Bqz4y0kP8qlvyClXg,chinese,4.5,4.0
4--r7DCu5l9UEIjs4OwKSQ,chinese,3.5,16.0
8Ef9eUwj4fO3uyY1dgEHsg,chinese,3.5,28.0
a-hVnSTC12MY5L3t9yOSJw,chinese,3.0,20.0
lv0qUfiaHPXKO8lfYu6R4g,chinese,3.5,34.0
S5VN-lFmTdI5VVQ0qFyfCQ,chinese,3.5,16.0
3uJAt1EHG0x9pz_c91AHuQ,chinese,3.5,28.0
YCen62jqSWhPOAorQjSZdQ,chinese,3.5,90.0
RTFIMX31BPeZzx7kJJ1SCA,chinese,3.5,635.0
OUXpyNFn4XY-2cNyURHCQw,chinese,3.5,31.0
F2KRHRtnIAZJezs9UC2u6w,chinese,3.0,49.0
mhfjsCmwppbb7huUSWLSxw,chinese,3.5,13.0
6ZUNlT0iiHUEwZ-46GQmrg,chinese,3.0,231.0
L6fT2SWSRlwBEc3jWqV2Ig,chinese,3.0,18.0
LztkKM-lvRraBbS9TVXzcg,chinese,4.0,114.0
Jn7Wtek5_R12TKp2VUJuhw,chinese,3.5,175.0
RQic4NVDNhCwJRCK-Rgp0w,chinese,3.0,41.0
tp0rIpu4IWnatFZHycozCg,chinese,4.5,10.0
WdvCF8x6_XcCEF-eyDduxw,chinese,4.0,1.0
X0RvICQVc4mww5Demc7L0w,chinese,3.5,43.0
OmCJH9XPC_Zc9S7CWe__Xw,chinese,4.5,76.0
D-PPbfPcCNyKs7w0J4tMvQ,chinese,3.0,79.0
ubgtTdmGn9E-sfoaYCX5UQ,chinese,3.5,20.0
YigPOZxASGQX1IniEyCp8g,chinese,3.5,151.0
ydi02Oq3w8OSYDLqEoj7jw,chinese,3.5,2.0
fa5a7jksUak7yleWLWMigg,chinese,4.0,80.0
JeEEclAyzzROabgo1TN43A,chinese,3.5,4.0
Q29wPbgiFkYDifXoCpXwqw,chinese,4.0,26.0
zyG1GIU3KnIZ3bOVGgJXlA,chinese,3.5,108.0
_dv_JOJiDz6CRwJBBQLPPg,chinese,4.5,3.0
3Rah-cvFk79duFQ83voQ5A,chinese,4.0,435.0
k_vsZU3Ba-fX0oXC-iO-GQ,chinese,4.0,13.0
MYPes7EWP5aLiVG1Z_9eFQ,chinese,3.0,150.0
2wVirrAVg3ltAFHoHeXHMQ,chinese,3.5,12.0
0CS5pojhWYe6o4iPCEwlFw,chinese,4.0,2.0
6jgIfvh_Pjm2LQt4SfoBuw,chinese,4.0,11.0
_S1whhLT7Wn2x9awrP-Bug,chinese,3.5,12.0
5sG_S51rleFhCKLgQpXc_g,chinese,3.5,62.0
TLfJHjspbrMGmBZ02J6yig,chinese,3.5,20.0
AFidVhcRHCmlk6YxgRlO2Q,chinese,3.5,93.0
XcK-u5cH25S6cfOhNXdueQ,chinese,5.0,1.0
xOL2SC34gdhKHSbyaDz9BA,chinese,3.0,148.0
kNOr6_g6QfBHdhf89j3g5w,chinese,4.0,376.0
CIp4kHqtq7DLmbjjD155vQ,chinese,3.5,24.0
fahnqhxhFqyMAHKVC01sSA,chinese,3.5,14.0
8ELR553JyleoJYtT19yNQg,chinese,4.0,11.0
wIywXRHinK5FqvOx8Xq87w,chinese,3.5,26.0
DIkybhyyPvB_ATUpp5r7sg,chinese,3.0,12.0
SyvC0s3y0ZrtnLbwnvw7tw,chinese,3.5,1455.0
VBb86ambhnebBuFjVYU0Zw,chinese,3.0,14.0
98SsKXNs37ohAQERZbBPJg,chinese,3.0,58.0
RPBQC0LGOI1FrXiGKn0jHw,chinese,3.5,68.0
ly02f_k_5VYnSTakZ_bxlw,chinese,3.5,52.0
DyC5HxYK8E09N2Hb-6WyGQ,chinese,3.5,252.0
nrPfcOC4mGnEL-9CpoGhMg,chinese,4.0,101.0
ba-MPbYnM6T30RNgPdUvtQ,chinese,4.5,6.0
Gvg0ZLMsyZkLWHhT6uJs7w,chinese,3.0,38.0
B1BACvhK0JPOQ1LhNyz4Qw,chinese,4.0,12.0
WrvsoFjjRB1XpuiCI1fWFg,chinese,4.5,3.0
IoAUbSudW1Mds5_XY_01Rg,chinese,3.5,31.0
h4Rv0JxE97_I1dNDmuzb1g,chinese,4.0,41.0
XfHgiIsoo1Pr_v04bx9ptg,chinese,4.5,131.0
J6ZCPE3Fu1Ikgy9qO7Cl3Q,chinese,4.0,6.0
hs1AoAY460RF076M4y6Vsw,chinese,3.0,26.0
BbzVXf9Kso5Lam2OzUeE6g,chinese,3.5,88.0
EPRHd5uAUasTWlG5uzMp2A,chinese,3.5,9.0
PgiqzwIfcV2eruGmNx77lw,chinese,3.0,36.0
VEjkxniAlG35cR3pjHvF-A,chinese,3.0,95.0
CesS-E8Q3ztX6VnkXO6wBg,chinese,3.5,214.0
2VQDEQuK3xLFNktPBIpmuQ,chinese,3.5,29.0
q1A9AGyCpmVhlT7ZkGex-g,chinese,3.5,10.0
ELB1RgCv39PBewQx5gmW7Q,chinese,3.0,10.0
gXuKTGiI6-rwiKGN8iGWZg,chinese,4.0,325.0
dpCSDy9uefOEcY44FHss2Q,chinese,3.5,385.0
dwrPqvFH_bkWajuJXVRVsQ,chinese,4.0,43.0
9j5r0NlYKRkBTVvnAcUcwg,chinese,3.0,62.0
aije_BqBVVl-6T13QsnRqQ,chinese,3.5,203.0
29bnqUXejh25MIf_eJ_qRw,chinese,5.0,1.0
xP7hDsKGMT44Ykmkr3gECA,chinese,3.5,21.0
W66iSwQ8pWgxOT3Ss97vpw,chinese,4.0,10.0
iAlqJJHbbeY2Lb7tPt_CQA,chinese,3.5,154.0
e1r5NNXmsCX7XGhJYzZtJA,chinese,3.5,19.0
kghCpDxjiwzsB0qc667-gQ,chinese,4.0,1.0
joSU4pnYVMhAuZ6ccaqqdA,chinese,3.5,177.0
OQz_k_yWmub01dPFISElLQ,chinese,4.0,5.0
Tr9TqR3UQilQgitrdoAkrQ,chinese,3.5,7.0
RQRQOO_CGhj16AIz4KqlQA,chinese,4.0,22.0
QY_IgBYFzRulRV8sYUkHZQ,chinese,4.0,226.0
dhB25jGq35AxU_ym6W0MVw,chinese,4.0,2.0
yVI01P3ApyLlkqtOfgki7A,chinese,3.5,18.0
ziwipi8JK_ik4mLaw1fTGw,chinese,3.5,32.0
Rz1eJCYl2AeQ-3ydZrIBxw,chinese,3.5,169.0
0xlBMTeY3n_W4h8exuGG2Q,chinese,3.5,25.0
PUwrkoUztUYs4VdHlK9qBg,chinese,3.0,55.0
xZ19F2iiWiA36LAS5PH_GA,chinese,3.5,6.0
inp9N7bo9zqQSa8h8UBhqg,chinese,2.5,204.0
M2sBQQLHV7oFhyif0un7DA,chinese,3.5,11.0
ZybTcEwBUeQqiiyyBpoiPQ,chinese,4.0,859.0
PkA0eLD1AZ0voGAmUSG9mg,chinese,3.5,41.0
v5884XYNUh4yXbhAhvL9hg,chinese,4.5,22.0
8Ma7tPa4s3iVabqeGCyZdg,chinese,5.0,3.0
e0HGXP2YlFtpgF6hy9dVdA,chinese,3.5,75.0
_dPvXYXLYa_-zQapdOaQFw,chinese,3.5,30.0
R0y03SFOY0BdHRUT1LSO0Q,chinese,4.0,799.0
kZ8u0LxEaYLGKbfdmOWzRw,chinese,4.5,5.0
vMMksKkSBPf8gsRsFW86rg,chinese,3.0,7.0
5dzFMuClH9CDvfaUuIKWeg,chinese,3.0,37.0
L1Jw7GRSp9uS1l7PGSVVng,chinese,4.0,11.0
ZhGdeImPYGZt99TG68IGFQ,chinese,3.0,3.0
aPI3_mdisxIOo9EwBEJPZQ,chinese,3.5,47.0
WSLLDIbBDgIuG5MlV5eOCw,chinese,3.5,12.0
AjZ9hwJRu77jgWIrnhsGcg,chinese,3.0,11.0
_nloHouWAuEw7g7SgbAWOQ,chinese,4.5,42.0
6LfskUyZzmcDSV6h5kOwGw,chinese,3.5,786.0
dOxBYyxlZ2paUXE9vGis3Q,chinese,3.5,95.0
lGLeaVcg7U4tOfJFhVqGng,chinese,4.0,83.0
cxBDRNIHTHg9X2xDuczPIg,chinese,4.0,18.0
kBSrDu4zJ_tr5npTOdhjvg,chinese,3.5,47.0
MXYtu8-0eNkW6L4firJfcw,chinese,3.0,247.0
_WD-5-QpxTpOkRIBfrspdA,chinese,3.0,20.0
cXN55ooqvyJBVbKhM3_tMA,chinese,4.0,36.0
2MxGdAiDLXG4cz0ZMH1CiA,chinese,3.5,115.0
j5a3pScZOOw4gDHQKd7SJA,chinese,4.5,8.0
Mc-uTqSARIIvdE8Jn8a5Yw,chinese,3.5,102.0
Fr77MgxrGCxOX_kFC__uQA,chinese,3.5,6.0
_C2cZ2EvptUbC16kRsUzUQ,chinese,3.5,31.0
XJ68bnXVpW-pZTuiDrnCzQ,chinese,3.5,27.0
CIV1wpkbmpdMPDCl1lNWhQ,chinese,3.5,31.0
O2JsNtOr2pTDUtuL-hXWbw,chinese,3.0,4.0
EiCGsUE6ME51Y7XI-NBINw,chinese,4.0,120.0
GzY2EjCmGNgvRd7IE20fTA,chinese,3.0,201.0
ifF_11thSAez-EK9K3ezmg,chinese,4.0,17.0
p23Z5AKlElMNLWOf95lM3w,chinese,4.0,7.0
lUJTTfuhJ7wFJeGd-DvDWw,chinese,3.0,14.0
TUpKY3rsYnrYHkbuD46bxg,chinese,3.0,28.0
nb-enKBWAbJ1L7Db4zs8eQ,chinese,4.0,8.0
MMotl_bi3-5JRra91A2jLA,chinese,3.5,470.0
OpUM9bpPbk8SV5JNosGyHQ,chinese,3.0,25.0
PBvQjFOcMBn76pb8okbHOg,chinese,4.5,56.0
zWDiH7KpUhRhv1cPNExMDg,chinese,4.0,5.0
fBOhaN4rabcM9aJg5qWM-w,chinese,3.5,8.0
2roGBLPFp4X0sgmWuFEEBQ,chinese,3.0,30.0
4OMdn4aQt4KUNSNCVEiP6Q,chinese,4.0,11.0
ZF2cnQJkPT1inCUaR7_JgA,chinese,4.0,14.0
iBJgilA8hWEB0JUUPOJlCQ,chinese,3.5,44.0
k4Aoi0jXt6S3W_lxCYO9Qg,chinese,3.0,52.0
S67SO2lFACuWY0AKPbbyfA,chinese,3.5,29.0
RffIwNrMmEf5auDVP1eURA,chinese,3.5,110.0
naXE13hiCj-7LMMgcueLMg,chinese,3.5,16.0
AL2IGLkQ72b_ykGInqaJPg,chinese,3.0,27.0
KIPrTLyJb0mHpsxuaCByZg,chinese,3.5,57.0
IJUWDwPeWGGfVC1GkJG8dw,chinese,4.0,5.0
pepM7-yv4-jCT6S1nl6fPg,chinese,4.5,127.0
iPaule2uCieebZk0rVFG1w,chinese,5.0,3.0
yyIw_wlW41BjrV2mJeN9bA,chinese,4.0,8.0
