Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
60sLpAHHl-IvANGTRzfCow,Tacos Grand Central,711 2nd Ave,"{'latitude': 40.7476230390695, 'longitude': -73.9740906903076}",17,4.0,10016,mexican
N-yqacjOkrrXsGMgogmZWg,El Tequilazo,17237 Hillside Ave,"{'latitude': 40.7122945231321, 'longitude': -73.7891526480506}",15,4.5,11432,mexican
a4yyl1rPu2id2M33_ftKXw,Aguilas de Mexico Restaurant,118 Pacific St,"{'latitude': 40.723789, 'longitude': -74.16735}",153,4.0,07105,mexican
PZM0lwv0i0ZRpyzioRU8SA,Lime Jungle Empanadas,197 7th Ave,"{'latitude': 40.743201852814, 'longitude': -73.9966291921214}",89,3.5,10012,mexican
qmSBFiAikpyUO3JA8ez1Ow,El Loco Burrito,345 Graham Ave,"{'latitude': 40.7147469, 'longitude': -73.9445868}",183,2.5,11211,mexican
-FT-wCObDQJaXns_l8b5fw,Mex 'N Roll,154 North 7th St,"{'latitude': 40.7174719202704, 'longitude': -73.9585864853214}",14,4.5,11249,mexican
EZ3vOz-DCwhn_lcFF0HZEQ,Fidela's Restaurant,164-12 69th Ave,"{'latitude': 40.732951, 'longitude': -73.8046798}",4,4.0,11365,mexican
Zh_52Qun5eAhcYb6LOfNWw,Tacos El Pollo,1318 Cortelyou Rd,"{'latitude': 40.6407576528866, 'longitude': -73.9653689414263}",6,4.5,11226,mexican
AGwgDMaC6m4CjOohQRIBcQ,Tacos Morelos,75 Wall St,"{'latitude': 40.7053992525685, 'longitude': -74.007755112878}",3,5.0,10005,mexican
wAmWk6hQaHjREDVe8z2otA,Pampano Taqueria,805 3rd Ave,"{'latitude': 40.75537, 'longitude': -73.97054}",165,3.5,10022,mexican
6UwcLc6NJo45Hb5aIlbX5w,Adelitas Mexican Cuisine,221-03 Jamaica Ave,"{'latitude': 40.71998, 'longitude': -73.73313}",2,2.5,11428,mexican
juULANORQ2onWkEvSMjlaw,Al Horno Lean Mexican Kitchen,1089 2nd Ave,"{'latitude': 40.75967, 'longitude': -73.96525}",112,3.5,10022,mexican
xNgaGyePJ7fyZ9D0J74-3A,East LA,508 Washington St,"{'latitude': 40.74258, 'longitude': -74.02966}",358,3.0,07030,mexican
IHGm6huN_Z48KdorBjztSQ,Guacamole Taqueria,5025 Broadway,"{'latitude': 40.86952, 'longitude': -73.91674}",106,3.5,10034,mexican
8Gg_SoA5TA7pLNB-xuPhPw,Mexikosher,100 W 83rd St,"{'latitude': 40.78458, 'longitude': -73.97393}",71,3.5,10024,mexican
6NBXf3fOJYL365PoaD2qAA,Manjares Mexico,4408 Broadway,"{'latitude': 40.7572483, 'longitude': -73.9155682}",8,4.0,11103,mexican
9OUXhF3r1CVF8jahUanMbg,Cancun,937 8th Ave,"{'latitude': 40.76578, 'longitude': -73.98379}",348,3.0,10019,mexican
TV_rsstsxdcFh_YmaSSv_g,Jalisco Tacos,214 St Anns Ave,"{'latitude': 40.80622, 'longitude': -73.91748}",16,4.0,10454,mexican
Y1dM7kSfq7PoB7NrDQFpdQ,Picante,3424 Broadway,"{'latitude': 40.8228372881426, 'longitude': -73.9527709564668}",284,3.0,10031,mexican
XYyIWs-3J4bZRZDfcsMquQ,Rancho Tequilieria,741 9th Ave,"{'latitude': 40.7637209, 'longitude': -73.989186}",248,3.5,10019,mexican
F76RYME8VeIIJDkVCOe0rg,Tequila Chito's Mexican Grill,358 W 23rd St,"{'latitude': 40.7460136413574, 'longitude': -74.0009002685547}",197,2.5,10011,mexican
kwknIGiHza2sjdt-bwPGwQ,Blockheads,60 3rd Ave,"{'latitude': 40.73123, 'longitude': -73.98905}",190,3.5,10003,mexican
3iegS9M-EMbkhaPV2rsovg,Bistro Casa Azul,343 Pleasant Ave,"{'latitude': 40.79659, 'longitude': -73.93229}",14,5.0,10035,mexican
9vISn2VuyhBgB3C1I6pyvw,Dos Toros Taqueria,189 Bedford Ave,"{'latitude': 40.7175893, 'longitude': -73.9579096}",143,3.5,11211,mexican
DhivGpHqgPy1f1gSXhrvPg,LA Burrito,67 Wilson Ave,"{'latitude': 40.70235, 'longitude': -73.92837}",164,3.0,11237,mexican
q1j4Xgq0_myV0hzgTZ2nkg,Evodio's Place,222 Clinton Ave,"{'latitude': 40.6913531760712, 'longitude': -73.9687436216104}",3,4.5,11205,mexican
uOaiLIkwFbOOAc0xoW81XA,Taco Veloz,8610 Roosevelt Ave,"{'latitude': 40.747793, 'longitude': -73.87985}",55,4.5,11372,mexican
ytTwhBk6IUv6ZcMcxrgFlg,El Rey Latino,6342 108th St,"{'latitude': 40.7338441080313, 'longitude': -73.8503124767212}",86,3.5,11375,mexican
JpEENiSNl3MzAQN1FyKPdw,Los Girasoles Restaurant,2613 Webster Ave,"{'latitude': 40.86304, 'longitude': -73.88982}",12,4.0,10458,mexican
H9GD7km7riFooM0FkdwOPg,Calle Ocho,45 W 81st St,"{'latitude': 40.7831208393736, 'longitude': -73.9737190394484}",2455,4.0,10024,mexican
_fff8IsejG9-2cFbf-CnrA,Lupita's Restaurant,904 Melrose Ave,"{'latitude': 40.82463, 'longitude': -73.91343}",9,3.5,10451,mexican
8adDDDWuqjZeCJCDjEGS2A,Las Conchitas Bakery,4811 5th Ave,"{'latitude': 40.64579, 'longitude': -74.00941}",10,4.5,11220,mexican
OM0B1aDTs7uLWuvPikDIVg,Happy Fresh Tortillas Grill,299 7th Ave,"{'latitude': 40.667659, 'longitude': -73.98059}",62,3.5,11215,mexican
5C380xgCBJ9QEkSnyLCd0w,Homemade Taqueria - Corona,40-10 Junction Blvd,"{'latitude': 40.7487763969621, 'longitude': -73.8692231476307}",38,3.5,11368,mexican
4LtYkIqywyns24DbE02a8g,Cherokee Deli,1626 Broadway,"{'latitude': 40.684788, 'longitude': -73.914368}",3,4.5,11207,mexican
JPOjbYV-4NG1C221UVUtiQ,Baja Mexican Cuisine,104 14th St,"{'latitude': 40.75349, 'longitude': -74.026384}",199,3.5,07030,mexican
bDJbAgx0BryEphz-TYycTw,Oaxaquita La Bella,90-06 Jamaica Ave,"{'latitude': 40.6927557609923, 'longitude': -73.8544204851584}",15,2.5,11421,mexican
fc61TdsmBK_iX67P_gI-YA,Jicama NYC,894 Ave Of The Americas,"{'latitude': 40.74826, 'longitude': -73.988506}",19,3.5,10001,mexican
1mynqR4fWUovyt9q1_zI9g,ERT Restaurant,73-18 Northern Blvd,"{'latitude': 40.7546065, 'longitude': -73.8930553}",2,5.0,11372,mexican
VoEB81AQajTsatt56aiTLA,Dos Toros Taqueria,119 W 40th St,"{'latitude': 40.7540578242766, 'longitude': -73.9859579131007}",72,3.5,10018,mexican
sq6cLuNfDIb2ZrJTm9Z_cg,Mexicana Deli Grocery,339 E 204th St,"{'latitude': 40.87233, 'longitude': -73.87775}",27,4.0,10467,mexican
sBzGM5T8qKtE2hRLpK8vFw,Yummy Taco,8011 Flatlands Ave,"{'latitude': 40.6357488, 'longitude': -73.9131869}",15,3.5,11236,mexican
A0nCLU0qBly0AUm-pvgNXw,Tacos Mexico,32-08 38th St,"{'latitude': 40.75914, 'longitude': -73.92015}",91,3.0,11103,mexican
f7-4kTNeYOhZdtJgXlbqBQ,El Rancho Burritos,359 W 45th St,"{'latitude': 40.7603099, 'longitude': -73.99087}",114,3.5,10036,mexican
LXeUqlG7z4_jZG6rXvhnzQ,Mezcal Kitchen,482 Broadway,"{'latitude': 40.66334, 'longitude': -74.11837}",108,4.0,07002,mexican
0gg9v2DnXapTA6YJm3JMkQ,Cañave,4716 Broadway,"{'latitude': 40.864528, 'longitude': -73.9289005151705}",43,4.5,10040,mexican
XJ8EaZig8kn5z984eeoCRQ,Dos Toros Taqueria,11 Carmine St,"{'latitude': 40.73062, 'longitude': -74.0023}",273,3.5,10014,mexican
oYmpJ1OXiYGr5IYSxlmGcw,Seis Vecinos Restaurant,640 Prospect Ave,"{'latitude': 40.81533, 'longitude': -73.90317}",53,4.0,10455,mexican
oux6Pz_hRhJIiGs8EuT6pg,Boticarios,58 E 1st St,"{'latitude': 40.723828348853, 'longitude': -73.989407704216}",100,4.5,10003,mexican
RyEd54MOTc5OcYtOiDt11g,Iguana Restaurant & Dance Lounge,240 W 54th St,"{'latitude': 40.7642063, 'longitude': -73.9832105}",785,3.0,10019,mexican
I7vcH8iTPfQpKN2FvkuD_A,Queen Of Tacos,9 E Mosholu Pkwy N,"{'latitude': 40.88018, 'longitude': -73.88352}",80,3.5,10467,mexican
_2aXZ9o3Yl_coNw9-IdqMQ,Mi Ranchito,1468 St Nicholas Ave,"{'latitude': 40.850878189059, 'longitude': -73.9325881480936}",40,3.5,10033,mexican
j1lE04LqafT-t42AxhC-MQ,Santa Fe Grill & Bar,6025 Broadway,"{'latitude': 40.891321, 'longitude': -73.8977337}",82,3.5,10471,mexican
v9BMwe8sEBBZYsJAFOY7Zg,Zefe's,1224 Myrtle Ave,"{'latitude': 40.697511, 'longitude': -73.928985}",47,3.5,11221,mexican
FnRDmXgQ291zkRb63Rjb9w,Mi Pueblito,412 Kearny Ave,"{'latitude': 40.7652839160058, 'longitude': -74.1477151492868}",191,4.0,07032,mexican
YvTqr7SBCestzWyi5iCaLw,Bushwick Pita Palace,243 Bushwick Ave,"{'latitude': 40.70753, 'longitude': -73.93965}",191,3.5,11206,mexican
cwCOymiUPoB10Q-gtd6sWg,Pique 86,220 E 198th St,"{'latitude': 40.8696737140417, 'longitude': -73.8902724534273}",30,4.5,10458,mexican
ePdAQHh3ZlktMZ4YTLWpwg,Tacos Juquilita,28TH Street And 6th Ave,"{'latitude': 40.7460399717093, 'longitude': -73.9905200153589}",5,4.5,10001,mexican
POGfmcCkuLpkP_Vz98DuwQ,Caliente Cab,61 7th Ave S,"{'latitude': 40.7318059, 'longitude': -74.0035903}",726,2.5,10014,mexican
UOYlGfGJgKvzvj16zrVuig,Azumma,265 Canal St,"{'latitude': 40.71897, 'longitude': -74.00102}",9,4.0,10013,mexican
AJYOWcu2Zcoc1gUkHz4v1g,El Paso Mexican Grill,387 Flatbush Ave,"{'latitude': 40.6759231, 'longitude': -73.9713534}",35,3.0,11238,mexican
fTyE8UGWb_4Q05fd_H6YPg,Burrito Loco,166 W 4th St,"{'latitude': 40.73195, 'longitude': -74.00154}",259,3.0,10014,mexican
YNgNu11VOM6x2yT04BT-1Q,Mi Taqueria Tolte Restaurant,9210 Corona Ave,"{'latitude': 40.74225, 'longitude': -73.87199}",10,4.0,11373,mexican
ddFY9PpygYagv7-jVduB2Q,Counter & Bodega,266 W 23rd St,"{'latitude': 40.745, 'longitude': -73.9982}",42,5.0,10011,mexican
NOUujFVP_d4XBrJqTra55A,Tacos El Bronco II,White Plains Rd & Lydig Ave,"{'latitude': 40.85453, 'longitude': -73.86769}",103,4.5,10462,mexican
YgLnMlaFhnZGLHEyF2D_Eg,Tacosssssss,33-98 Fulton St,"{'latitude': 40.68463, 'longitude': -73.86873}",7,4.0,11208,mexican
7al7ikR4Zl-onhoDi175lA,Las Chelitas,7312 13th Ave,"{'latitude': 40.62128, 'longitude': -74.00662}",2,5.0,11228,mexican
sMck1jbU2fWNUdEx2BQCqQ,Avenida Cantina,25 Ave B,"{'latitude': 40.722236, 'longitude': -73.983009}",227,3.5,10009,mexican
bSdguSmgdkPBfmD0bPUYKg,Jane's Eatery,215-05 Northern Blvd,"{'latitude': 40.7608247224371, 'longitude': -73.7673823535442}",173,4.5,11361,mexican
HrGdbJEZsB3Pw43j8nyO0w,Pico de Gallo,8212 Roosevelt Ave,"{'latitude': 40.7475128, 'longitude': -73.883667}",27,3.5,11372,mexican
EHdC-1lUdVCzUgcQus4wNQ,Tacos Hidalgo,154 Bleecker St,"{'latitude': 40.728352637419, 'longitude': -73.99962635664}",2,5.0,10012,mexican
Rftb0GjAxtG1imaTofwBwQ,"Tacos, Twins and Trains Taco Cart",64 Bogart St,"{'latitude': 40.7056431, 'longitude': -73.9333922}",15,4.5,11206,mexican
UCk8blemSO8mRheat-YUpA,Don Taco,4321 Broadway,"{'latitude': 40.8524029383487, 'longitude': -73.9348895207718}",22,4.0,10033,mexican
QghX09YNXwd0ZsHFqx2qlw,La Canasta Deli,272 Sand Ln,"{'latitude': 40.592674, 'longitude': -74.068523}",22,3.5,10305,mexican
4Fe6J1brxdVHdhFW1iKUlQ,El Coyote Restaurant,80-18 Northern Blvd,"{'latitude': 40.7552907510186, 'longitude': -73.8866319740258}",220,3.0,11372,mexican
OoFr5pilPnfIhH5Uvj7aAw,Rosarito Fish Shack,168 Wythe Ave,"{'latitude': 40.7195575, 'longitude': -73.9607528}",516,3.0,11211,mexican
IybosF1HT_tp6e2Zqe2Jbg,Taqueria Lupita,3550 E Tremont Ave,"{'latitude': 40.82996, 'longitude': -73.825798}",14,4.0,10465,mexican
7LLUCXaGbKIibj2mFiA-5Q,Tamales,99 Port Richmond Ave,"{'latitude': 40.63852, 'longitude': -74.13283}",3,5.0,10302,mexican
lO6pSL1UeWm7R3ovDuClgg,Taqueria Mi Mariachis,1201 Flushing Ave,"{'latitude': 40.70715, 'longitude': -73.92465}",9,3.5,11237,mexican
9pgUx3dpxlT8WBuX1gFNbg,Tacos El Torito Versatile,608 Melrose Ave,"{'latitude': 40.8172799, 'longitude': -73.91705}",10,4.0,10455,mexican
swKXaURwqdSrSTcpHsxdbA,Lowerline,794 Washington Ave,"{'latitude': 40.67421, 'longitude': -73.96324}",82,4.5,11238,mexican
LDLb6b0VGG4ATeNxUlchew,Azteca Restaurant,40-12 Queens Blvd,"{'latitude': 40.743449, 'longitude': -73.9237466}",1,4.0,11104,mexican
KkL02YOcKXeq3g7H4GvqRQ,El Sancho,142 Avenue U,"{'latitude': 40.5965509875205, 'longitude': -73.9791472222222}",7,3.5,11223,mexican
jB9_WGmZH3oCsXPM6Jkveg,La Cucina Mexican Grill And Cantina Bar,4503 5th Ave,"{'latitude': 40.6477, 'longitude': -74.0074099}",16,3.5,11220,mexican
mykhv_-D5kREsbwCjeB1AA,Los Compadres,1224 Anderson Ave,"{'latitude': 40.8405312029345, 'longitude': -73.9811005506554}",65,4.5,07024,mexican
fmWPll4-PI4PTx_b_E_-Hw,Tri Mexican Tacos,46th St & Greenpoint Ave,"{'latitude': 40.7421913, 'longitude': -73.9188919}",33,4.0,11104,mexican
GNdUcCQH-7pnE2gT8Aq6-w,Taco Rey de Oro,52nd St And Roosevelt Ave,"{'latitude': 40.74416, 'longitude': -73.91249}",69,4.5,11377,mexican
L3Cwx-F3wKRxp_efwOXMwQ,Antojitos El Atoradero,636 Degraw St,"{'latitude': 40.6787553, 'longitude': -73.982814}",1,5.0,11217,mexican
qRBNtBBHSD6yJbxfJjUAcQ,Morelos Authentic Mexican Cuisine,,"{'latitude': 40.67185, 'longitude': -73.97898}",17,4.5,11217,mexican
rpTW8Ozm8q8kN5RWOYSvFA,Oaxaca Taco De Revolucion,5-29 46th Ave,"{'latitude': 40.7475815, 'longitude': -73.9542618}",1,4.0,11101,mexican
WhkFP_915l-GXn1uIyshZA,Mexico Azteca,33 Broad St,"{'latitude': 40.625879, 'longitude': -74.076515}",2,4.5,10304,mexican
rH0CbuAZzXu_xUBOLZ05Eg,Frescos Tortilleria,116-32 Queens Blvd,"{'latitude': 40.7156089, 'longitude': -73.8334574}",47,3.0,11375,mexican
vtdynuDGQcstPMnNqlSt3w,El Castillo Bar & Restaurant,189 Wilson Ave,"{'latitude': 40.6995036539848, 'longitude': -73.9233519119229}",10,3.0,11237,mexican
5f9_1CFIvmPbtrs4znw7Lg,Yummy Taco,9625 Avenue L,"{'latitude': 40.63879, 'longitude': -73.89554}",24,3.0,11236,mexican
STLqs0a6SI_eOsKHxWI92Q,Margheritas Mexican Cuisine,629 E 161st St,"{'latitude': 40.8221017, 'longitude': -73.9076204}",9,4.0,10456,mexican
Y7CBhMYJtY9T5g-BBv5npA,Tulcingo Azteca Restaurante,3861 10th Ave,"{'latitude': 40.864081, 'longitude': -73.9189911}",12,3.5,10034,mexican
R6cdgEFQwu0vDllP5tEWUQ,Blockheads,175 W 90th St,"{'latitude': 40.79024, 'longitude': -73.97274}",213,3.5,10024,mexican
k-tphJV_y-rdNiXkPsmmwQ,Taqueria Oaxaca,167 Main St,"{'latitude': 40.5107750301557, 'longitude': -74.2485210299492}",26,3.5,10307,mexican
gKJ-rb2di7fPGIuIjF0ylw,Taco Dumbo,2 Pennsylvania Plz,"{'latitude': 40.750297, 'longitude': -73.991708}",79,4.0,10121,mexican
5ksp2mp2s6MEQA201sRaXA,Tacos El Bronquito,405 45th St,"{'latitude': 40.6491662, 'longitude': -74.0092249}",15,3.5,11220,mexican
EhJO7B2hzHq8NT8iFKoCwg,Hot Jalapeño,219 E 116th St,"{'latitude': 40.7976444478292, 'longitude': -73.9390864432851}",69,3.5,10029,mexican
iaMuLypgQa8yaDWOOmlGVg,Zona Tribecca,353 Greenwich St,"{'latitude': 40.71865, 'longitude': -74.01008}",14,3.5,10013,mexican
q__dTB3y_aMwoqhDsg8ImQ,The Great Burrito,10 Hilliard Ave,"{'latitude': 40.82605, 'longitude': -73.974592}",196,4.0,07020,mexican
UXIEHwXDbd5IcTfK-m_P-g,Happy Fresh Taco,1693A Putnam Ave,"{'latitude': 40.7002962, 'longitude': -73.9069016}",60,3.5,11385,mexican
J_Nb9O4fKYwz28gkl-Y-_Q,La Patrona Restaurant,812 E 149th St,"{'latitude': 40.812449, 'longitude': -73.906041}",6,4.0,10455,mexican
16bXxf22x14xrzvVWbFeHQ,Leon Bakery Mexican Restaurant,695 9th Ave,"{'latitude': 40.762237, 'longitude': -73.990272}",47,3.5,10036,mexican
RCvhTT8MQegsFEZAvKLrGA,Tacos California,4616 5th Ave,"{'latitude': 40.64714, 'longitude': -74.0086}",24,3.5,11220,mexican
OonxTaKpwv5Ye_vNyTH8dA,Nixtamal Tortillería & Rosticería,41-11 National St,"{'latitude': 40.748264, 'longitude': -73.863073}",1,5.0,11368,mexican
mJVO64T1WWzJYvNlbLSQNA,Lucio Angelita Tacos,55 Lexington Ave,"{'latitude': 40.7594591154635, 'longitude': -73.9697938801726}",22,4.0,10022,mexican
IAYa1h5Hh0jVtzXDUsojiQ,Tequila Sunrise,34-37 Bell Blvd,"{'latitude': 40.76937, 'longitude': -73.77356}",219,3.0,11361,mexican
q2D80--iDkSwf_OKsS-jdA,La Pulperia UES,1626 2nd Ave,"{'latitude': 40.7766202, 'longitude': -73.9523275}",660,4.0,10028,mexican
gCwbwgUkihSjK75EpzwWHQ,San Loco,111 Stanton St,"{'latitude': 40.7210575087845, 'longitude': -73.987348174211}",246,3.5,10002,mexican
wOvCuvf0ftfTxQ-8NJ6V4A,Xochimilco Mexican Restaurant & Bakery,321-323 61st St,"{'latitude': 40.78872, 'longitude': -74.01255}",15,4.5,07093,mexican
MdutW7BuBGmVUPdagNfHvA,Taco's El Paisanito,202 W Fordham Rd,"{'latitude': 40.8624202, 'longitude': -73.9093167}",28,4.0,10468,mexican
NxjBu7EcMq6fywbQfWtTTg,El Matador,418 Broad St,"{'latitude': 40.8078556, 'longitude': -74.1925306}",466,4.0,07003,mexican
wtQHeGI3L04xCJ5jODsRlg,Los Feliz,109 Ludlow St,"{'latitude': 40.71938, 'longitude': -73.98882}",440,3.0,10002,mexican
JRiHG5F7Dc3Ce1YKBet3wA,Abajo,301 Church St,"{'latitude': 40.7191772, 'longitude': -74.0043869}",7,3.5,10013,mexican
sQ7ENDHnfF9dIHhYrI8oHw,Palo Santo,652 Union St,"{'latitude': 40.676716, 'longitude': -73.982009}",466,4.0,11215,mexican
iTqPJtMrSWAnohWnQ30cSg,Guerreros Restaurant,809 Ave U,"{'latitude': 40.59838, 'longitude': -73.96272}",14,3.5,11223,mexican
a-gG1ZBVBM1VJ-Y9JLUnhA,VSPOT Organic,12 St Marks Pl,"{'latitude': 40.729113, 'longitude': -73.989209}",360,4.0,10003,mexican
BWMQflKS9rpF13zgb_nJQA,Dos Toros Taqueria,1 State St,"{'latitude': 40.70253, 'longitude': -74.01333}",4,4.5,10004,mexican
aj-cNy6I_1vp_hZ5UKQkbg,Aztoria Cantina,34-18 Steinway St,"{'latitude': 40.7561834, 'longitude': -73.9214567}",5,4.0,11101,mexican
wXsKW3ki5YrCqwwibwrGOA,La Puerta Roja,1120 Cortelyou Rd,"{'latitude': 40.63982, 'longitude': -73.96716}",50,4.0,11218,mexican
R8s1rku8C_gL1tHLPNbnXA,El Verano Taqueria,12301 Roosevelt Ave,"{'latitude': 40.7548906, 'longitude': -73.8451951}",20,3.5,11368,mexican
SNNDz7nTCL1lf9yEY5DaBA,Margarita Bar NYC,709 8th Ave,"{'latitude': 40.759132, 'longitude': -73.9886919}",18,3.5,10036,mexican
3oDDddw8eggbiEkthCRK1w,La Mexicana,61 Charlton St,"{'latitude': 40.7272383570671, 'longitude': -74.0058897435665}",3,3.5,10014,mexican
evJqF34WN9Bz73j99vDTCQ,Azteca Restaurante Mexican Cuisine,47 Park Ave,"{'latitude': 40.8273889, 'longitude': -74.103651}",191,4.0,07070,mexican
b9y5FEHQPtcaLOnO1YJmjQ,Las Quesadillas,85-13 Roosevelt Ave,"{'latitude': 40.7481079, 'longitude': -73.8805389}",7,5.0,11372,mexican
-2KLOAWzJ-wbUSC40WR8EA,Allen Restaurant,1201 Randall Ave,"{'latitude': 40.8117294311523, 'longitude': -73.8902359008789}",3,4.5,10474,mexican
441p9X0RMR4epB_yOHs73A,Panchito's Mexican Restaurant & Cantina,105 MacDougal St,"{'latitude': 40.72977, 'longitude': -74.00082}",300,2.5,10012,mexican
USbP_ZBNSP0h_gja_xob5w,Holy Mole Tamale!,133 E 110th St,"{'latitude': 40.79519, 'longitude': -73.94473}",7,4.5,10029,mexican
qGpDDZKwlkuJNL-OurWivw,Fusion HK Bar and Grill,688 10th Ave,"{'latitude': 40.76347, 'longitude': -73.99231}",73,4.0,10019,mexican
9vhAlM8p5qqNkKxwCd_BOg,Taco Veloz,359 East 138th St,"{'latitude': 40.8098182678223, 'longitude': -73.9238662719727}",9,4.5,10454,mexican
4YeKYQoZHCx2xkbjmNhMbA,Burger One,1150 Lexington Ave,"{'latitude': 40.7752780616283, 'longitude': -73.9587344974279}",184,4.0,10075,mexican
PFJSFsR6c3w6ibccZ634ug,"Bagels By Day, Tacos By Night",570 Bay St,"{'latitude': 40.62795, 'longitude': -74.0765}",12,4.5,10304,mexican
Sk-mHDPvuvlCjT1BGKoH4w,Otto's Tacos,131 7th Ave S,"{'latitude': 40.73454, 'longitude': -74.00206}",252,4.0,10014,mexican
dTyuWrk9KVtnHsWSY-ae-Q,The Greenwich Social,74 5th Ave,"{'latitude': 40.73564, 'longitude': -73.99409}",16,4.5,10011,mexican
sul_ihulQ5VUPNbk9liWqA,Cantina Rooftop,605 W 48th St,"{'latitude': 40.765101, 'longitude': -73.996046}",404,3.0,10036,mexican
IfdDlUyzSqEHSTpMPDMcAw,Fidela’s Restaurant,164-12 69th Ave,"{'latitude': 40.7329299740541, 'longitude': -73.8044115798264}",2,5.0,11365,mexican
lxKFLdnWRglNVQg7O20-RQ,Sweet Life Pastry,3887 Broadway,"{'latitude': 40.8375109438682, 'longitude': -73.9426190258619}",99,4.5,10032,mexican
TC61f2--clpc5stluHkBJw,Oaxaca Taqueria,478 Halsey St,"{'latitude': 40.683345, 'longitude': -73.934967}",79,3.0,11233,mexican
hhXM-_vvNm7EPiegxiQeCQ,La Piedra Del Sol,137 48th St,"{'latitude': 40.7795, 'longitude': -74.01768}",10,5.0,07087,mexican
wflQFYM4PHZM5sfWXl0aOQ,Al Horno Lean Mexican Kitchen,36 Lexington Ave,"{'latitude': 40.74004, 'longitude': -73.98453}",85,3.0,10010,mexican
tThLkpLlETKFSbfc4vCQDw,Fresh Tacos,4559 46th St,"{'latitude': 40.741268, 'longitude': -73.918899}",30,3.5,11377,mexican
viCIS9T_Kph515FyzYAaEA,RJC Family's Cafe,2378 Jerome Ave,"{'latitude': 40.860625, 'longitude': -73.902116}",39,4.0,10468,mexican
d8QeS1gUQR06daD4UOR-CA,Azteca Maya,430 Ridgewood Ave,"{'latitude': 40.6852359647161, 'longitude': -73.8727523634613}",7,4.5,11208,mexican
azzY-Z_inGaS3ymEh50vwA,The Whiskey Annex,44 Berry St,"{'latitude': 40.721141, 'longitude': -73.956733}",9,4.0,11249,mexican
UnpKXwYRHGAU4HNNN7__-w,Alberta Restaurant Mexican Cuisine,3781 103rd St,"{'latitude': 40.7510404977263, 'longitude': -73.8631985709071}",7,4.0,11368,mexican
MNNpsRXe7Wt5m3Jla9Wk0w,The Alcove,41-11 49th St,"{'latitude': 40.7459065, 'longitude': -73.915103}",671,5.0,11104,mexican
r23ZiJmpBWBIvQlT069atw,El Paso Taco Truck,175-9 E 116th St,"{'latitude': 40.79845, 'longitude': -73.94046}",9,4.5,10029,mexican
rKhwtWGawgIXnTVW3Nl3YA,Taco Bar,358 Bowery,"{'latitude': 40.727023, 'longitude': -73.9918770865082}",67,3.5,10003,mexican
69X4XVef3NRV_LlIvEuXug,La Fogata,1549 Gates Ave,"{'latitude': 40.699681, 'longitude': -73.912436}",4,4.0,11237,mexican
fKXKTKpMBQykSfrodRJaog,Chipotlan Hot Sauce,97-05 75th St,"{'latitude': 40.6811104, 'longitude': -73.8628769}",1,5.0,11416,mexican
mBFnE5EDUwpZiEsSf_1piA,Los Tacos City Habanero,48th Ave Vernon Blvd,"{'latitude': 40.7440144504923, 'longitude': -73.9537688118532}",19,4.0,11101,mexican
RNYpDA-Dd9HPEPU0Eo7fhw,El Diablo Taco Truck,484 Union Ave,"{'latitude': 40.7156147733261, 'longitude': -73.9521074295044}",68,4.0,11211,mexican
mg8KOjcqbUcS2Zc_mGNdjg,Rinconcito Familiar,4118 5th Ave,"{'latitude': 40.649815, 'longitude': -74.005753}",6,3.5,11232,mexican
IxE4JA1oiCIuZ3cefYJBSg,Flacoz Tacoz,441 3rd Ave,"{'latitude': 40.74341, 'longitude': -73.97941}",2,4.5,10016,mexican
TleAd45T6-9TP7FBO19dww,TRI Mexican Tacos,20th St & Broadway,"{'latitude': 40.73918, 'longitude': -73.98977}",9,4.5,10003,mexican
fiq7MmwYOPuKzDrZEmD6TQ,Burrito Bar,585 Forest Ave,"{'latitude': 40.630321, 'longitude': -74.108752}",188,3.0,10310,mexican
r3bwyyc48GoqIFYLd4gOXw,Casa Masa,200 Liberty St,"{'latitude': 40.710645, 'longitude': -74.015555}",3,3.0,10281,mexican
DnvW3-wKaY1foT1uBz-aIg,Tortas Neza,96-15 Roosevelt Ave,"{'latitude': 40.74938, 'longitude': -73.86879}",85,4.5,11368,mexican
GVc1Eh-Welogn5qgaK-PFA,Tamale Lady,37 E 39th St,"{'latitude': 40.750843, 'longitude': -73.9801865}",2,4.5,10016,mexican
y2w0RvjJUThEx-snF7PdXg,El Cortez,17 Ingraham St,"{'latitude': 40.7070999, 'longitude': -73.9330826}",103,3.0,11206,mexican
_sTaigaHcK8Pb1e-IcgGzw,Jalapeños,5714 5th Ave,"{'latitude': 40.6408689715014, 'longitude': -74.0147714348883}",37,4.0,11220,mexican
9xilo7n2piVaOUxwlpVedA,Authentic Mexican Cuisine & American Fast Food Cart,Metropolitan Ave And Bedford Ave,"{'latitude': 40.71531, 'longitude': -73.96043}",8,4.0,11211,mexican
5Ia7a72M6b8ht88mD_E3-A,Viva Toro,188 Berry St,"{'latitude': 40.7166, 'longitude': -73.96136}",449,3.0,11249,mexican
-gSwfIezU9Vy8OF-OdGXVg,New Fresh Tortillas Taco,1708 86th St,"{'latitude': 40.60834, 'longitude': -74.00474}",23,3.0,11214,mexican
YuBLRUuQ7J9rGZzrC91Qmg,Jicama NYC,,"{'latitude': 40.71424, 'longitude': -74.00642}",13,2.5,10001,mexican
